movieId,userId,genres,title,tag,timestamp,rating
,249,,,,1346754830,3.5
,249,,,,1355677492,3.5
,249,,,,1346758371,1
,249,,,,1347887344,4.5
,249,,,,1356220170,3.5
,249,,,,1354107265,3.5
,249,,,,1346847822,3.5
,249,,,,1415415853,3.5
,249,,,,1347887569,4.5
,249,,,,1346752774,5
,249,,,,1355366724,3.5
,249,,,,1356218742,4
,249,,,,1417897279,4
,249,,,,1415415805,4
,249,,,,1350831603,3.5
,249,,,,1348497326,4
,249,,,,1346752711,3.5
,249,,,,1354225718,3
,249,,,,1356277602,3.5
,249,,,,1347318448,4
,249,,,,1355366734,2.5
,249,,,,1417897299,4
,249,,,,1347318316,4
,249,,,,1353801212,4
,249,,,,1415415377,4
,249,,,,1353800838,4
,249,,,,1415415392,4
,249,,,,1346847780,3.5
,249,,,,1355433831,4.5
,249,,,,1347318322,3.5
,249,,,,1356218921,3.5
,249,,,,1355351623,3
,249,,,,1346757649,3.5
,249,,,,1354106966,3
,249,,,,1440074562,4
,249,,,,1354896010,4
,249,,,,1346752734,3
,249,,,,1359247261,4
,249,,,,1359495027,4.5
,249,,,,1347887421,2.5
,249,,,,1347317863,3.5
,249,,,,1346757671,4
,249,,,,1346756689,3.5
,249,,,,1362336599,3
,249,,,,1355366200,3.5
,249,,,,1353801085,4
,249,,,,1346847764,4
,249,,,,1415415665,3.5
,249,,,,1347317542,5
,249,,,,1415415495,4
,249,,,,1415415824,4
,249,,,,1365263559,0.5
,249,,,,1346847715,4
,249,,,,1415415647,4
,249,,,,1415415941,4
,249,,,,1356550339,3
,249,,,,1415415643,3
,249,,,,1346756548,3
,249,,,,1365263576,2.5
,249,,,,1346757831,5
,249,,,,1346752652,3.5
,249,,,,1353800560,4
,249,,,,1365263562,0.5
,249,,,,1355677519,3.5
,249,,,,1346757698,4.5
,249,,,,1347317889,4.5
,249,,,,1353801244,3.5
,249,,,,1346754962,3
,249,,,,1347318601,3
,249,,,,1353792047,4
,249,,,,1353800805,4
,249,,,,1356277379,3.5
,249,,,,1346758138,4
,249,,,,1415415587,4.5
,249,,,,1353801075,4
,249,,,,1356819202,4
,249,,,,1346841501,4
,249,,,,1356550320,4
,249,,,,1353792008,5
,249,,,,1347318336,4
,249,,,,1355366222,3.5
,249,,,,1346758376,1
,249,,,,1415415920,3.5
,249,,,,1354896208,4
,249,,,,1415415659,4.5
,249,,,,1347318377,4
,249,,,,1349466517,3
,249,,,,1346757962,4
,249,,,,1415415511,3.5
,249,,,,1415415650,4
,249,,,,1353800179,3.5
,249,,,,1355366215,3
,249,,,,1415415896,3
,249,,,,1346757927,4.5
,249,,,,1353801069,4
,249,,,,1354107252,4
,249,,,,1355366501,3.5
,249,,,,1353800853,3
,249,,,,1430482893,3.5
,249,,,,1430482965,2.5
,249,,,,1354884184,3
,249,,,,1358130130,3.5
,249,,,,1346757849,3.5
,249,,,,1353800564,4
,249,,,,1415415862,3
,249,,,,1356550231,3
,249,,,,1346753671,2.5
,249,,,,1430482912,4
,249,,,,1346757912,5
,249,,,,1355366304,3
,249,,,,1442154017,4
,249,,,,1355677462,3.5
,249,,,,1377202558,4
,249,,,,1415415687,3.5
,249,,,,1356550226,3
,249,,,,1354107990,3
,249,,,,1430482919,2.5
,249,,,,1346757674,3.5
,249,,,,1430483213,3.5
,249,,,,1346841266,4
,249,,,,1356550233,3.5
,249,,,,1347317527,4.5
,249,,,,1353801218,3
,249,,,,1430483047,2.5
,249,,,,1362438328,4
,249,,,,1415415455,4
,249,,,,1354895973,4
,249,,,,1347318386,3.5
,249,,,,1346758349,4
,249,,,,1347318244,3
,249,,,,1346752543,3
,249,,,,1353800632,4
,249,,,,1353800165,3.5
,249,,,,1417511211,4
,249,,,,1369384395,3.5
,249,,,,1353801285,3
,249,,,,1346757615,4.5
,249,,,,1346847656,4
,249,,,,1430483018,3.5
,249,,,,1347317742,3
,249,,,,1346752643,3
,249,,,,1356549960,3.5
,249,,,,1347318091,4
,249,,,,1346756246,4
,249,,,,1346847790,4.5
,249,,,,1356277685,3
,249,,,,1401456257,2.5
,249,,,,1430483031,3
,249,,,,1346841382,5
,249,,,,1365264011,2
,249,,,,1346754246,2.5
,249,,,,1356304312,3.5
,249,,,,1404329507,4
,249,,,,1356277377,3
,249,,,,1354895812,3.5
,249,,,,1415415892,3.5
,249,,,,1346757659,3.5
,249,,,,1347887171,3
,249,,,,1346847682,4.5
,249,,,,1346841398,3.5
,249,,,,1430483144,3
,249,,,,1347017975,3.5
,249,,,,1360539171,3.5
,249,,,,1356549977,3
,249,,,,1348497257,3.5
,249,,,,1410911637,4.5
,249,,,,1346753184,3
,249,,,,1346757612,4
,249,,,,1354225715,3.5
,249,,,,1354108227,4.5
,249,,,,1354108160,3.5
,249,,,,1387132066,4.5
,249,,,,1346757880,5
,249,,,,1353800819,3
,249,,,,1430482931,3.5
,249,,,,1355366474,3.5
,249,,,,1430482970,3.5
,249,,,,1415415782,3.5
,249,,,,1430482949,3.5
,249,,,,1356550324,3.5
,249,,,,1349988230,4
,249,,,,1346847799,4.5
,249,,,,1430483065,3
,249,,,,1347318789,3.5
,249,,,,1355351625,3.5
,249,,,,1346758294,4
,249,,,,1359378435,4.5
,249,,,,1406920967,4
,249,,,,1356143513,4
,249,,,,1369858782,3
,249,,,,1347318319,3.5
,249,,,,1356143499,3.5
,249,,,,1346752549,4.5
,249,,,,1346847469,4
,249,,,,1485734467,4
,249,,,,1346847536,4
,249,,,,1409654955,3
,249,,,,1348532830,4.5
,249,,,,1415415722,3.5
,249,,,,1430483175,2.5
,249,,,,1348268472,4
,249,,,,1430482915,3
,249,,,,1347318595,3
,249,,,,1347318796,4
,249,,,,1356550111,3.5
,249,,,,1356550675,4
,249,,,,1356220172,3.5
,249,,,,1430483176,3
,249,,,,1430482868,4
,249,,,,1369396933,3.5
,249,,,,1349220973,3.5
,249,,,,1346753639,2.5
,249,,,,1355366292,3.5
,249,,,,1430482940,3.5
,249,,,,1346756663,3
,249,,,,1354895794,3.5
,249,,,,1346757989,3.5
,249,,,,1430482902,3.5
,249,,,,1368891309,4
,249,,,,1346756049,3
,249,,,,1430483094,3
,249,,,,1346847760,4
,249,,,,1430482958,3.5
,249,,,,1415415807,3.5
,249,,,,1349220979,3.5
,249,,,,1415415927,3.5
,249,,,,1404342048,5
,249,,,,1379286473,3.5
,249,,,,1346753584,2
,249,,,,1413206803,4.5
,249,,,,1353800175,4
,249,,,,1347317893,4.5
,249,,,,1356550322,3.5
,249,,,,1415415730,4
,249,,,,1355677442,3
,249,,,,1346756456,3.5
,249,,,,1353801217,3
,249,,,,1356550116,3.5
,249,,,,1356304397,4
,249,,,,1485734437,4
,249,,,,1346847628,5
,249,,,,1346847705,4
,249,,,,1347317835,4.5
,249,,,,1390736574,4
,249,,,,1355366229,3
,249,,,,1347317848,4.5
,249,,,,1355677468,3.5
,249,,,,1346752763,2.5
,249,,,,1355677521,3.5
,249,,,,1356806581,4
,249,,,,1347318453,3.5
,249,,,,1346758113,4
,249,,,,1346756252,5
,249,,,,1347887125,3.5
,249,,,,1347317726,3.5
,249,,,,1347318804,3
,249,,,,1346753010,3.5
,249,,,,1347887221,4.5
,249,,,,1347886999,3.5
,249,,,,1430483182,3
,249,,,,1430482849,3.5
,249,,,,1430483004,4.5
,249,,,,1356304401,3.5
,249,,,,1347887015,3
,249,,,,1347318692,4.5
,249,,,,1353800574,4
,249,,,,1354106917,3
,249,,,,1346753733,4
,249,,,,1354895953,4
,249,,,,1406276250,4
,249,,,,1349988232,4
,249,,,,1390729976,4
,249,,,,1346757791,4
,249,,,,1356277274,4
,249,,,,1346847649,3.5
,249,,,,1430483051,4
,249,,,,1346847646,4
,249,,,,1347887215,2.5
,249,,,,1430483077,3.5
,249,,,,1356220123,4
,249,,,,1430483129,3.5
,249,,,,1347318699,3
,249,,,,1347887076,4.5
,249,,,,1347887107,3.5
,249,,,,1347887114,3
,249,,,,1347887288,3
,249,,,,1347887090,3.5
,249,,,,1347887097,3.5
,249,,,,1347887064,4
,249,,,,1346752679,4
,249,,,,1347887134,4
,249,,,,1347887198,3
,249,,,,1347887165,3
,249,,,,1346755007,4
,249,,,,1355365787,5
,249,,,,1347317323,5
,249,,,,1347887466,3.5
,249,,,,1347887475,4
,249,,,,1353800107,4
,249,,,,1347985662,3.5
,249,,,,1347746255,4.5
,249,,,,1348671518,5
,249,,,,1350344977,4
,249,,,,1349466509,3.5
,249,,,,1356440099,4
,249,,,,1363350137,3
,249,,,,1349995706,4.5
,249,,,,1355677423,3.5
,249,,,,1350831589,4.5
,249,,,,1430483117,3
,249,,,,1362345992,4.5
,249,,,,1361245601,3
,249,,,,1353290746,3.5
,249,,,,1363314219,3.5
,249,,,,1356120495,3.5
,249,,,,1360102406,4
,249,,,,1382347281,4
,249,,,,1354466511,4
,249,,,,1350855028,5
,249,,,,1355356768,3.5
,249,,,,1363314118,4.5
,249,,,,1386591768,4
,249,,,,1356552078,4
,249,,,,1474837394,5
,249,,,,1357691672,3.5
,249,,,,1360511886,3
,249,,,,1359928386,3.5
,249,,,,1360112099,4.5
,249,,,,1364546196,3.5
,249,,,,1364210589,4
,249,,,,1359331081,3.5
,249,,,,1364249415,3.5
,249,,,,1359928372,4.5
,249,,,,1362263728,4.5
,249,,,,1410001685,4.5
,249,,,,1363055707,2.5
,249,,,,1369913422,4
,249,,,,1356003302,4.5
,249,,,,1360891417,4
,249,,,,1368664450,4
,249,,,,1367487712,3
,249,,,,1360112208,4.5
,249,,,,1430483143,2.5
,249,,,,1366708840,4
,249,,,,1379023798,3.5
,249,,,,1368980366,3.5
,249,,,,1374182245,3.5
,249,,,,1373819173,3
,249,,,,1381067653,3
,249,,,,1389014198,3.5
,249,,,,1372941488,3
,249,,,,1385396765,4
,249,,,,1400141599,3.5
,249,,,,1381418002,3.5
,249,,,,1379286464,5
,249,,,,1368664445,4
,249,,,,1377202547,4.5
,249,,,,1405448822,3.5
,249,,,,1376654552,3.5
,249,,,,1379286477,3.5
,249,,,,1373219070,3.5
,249,,,,1377370464,4
,249,,,,1438448520,4
,249,,,,1386513929,2.5
,249,,,,1389217580,4
,249,,,,1387975029,4.5
,249,,,,1378455412,4
,249,,,,1440256513,3.5
,249,,,,1387132067,4.5
,249,,,,1379022732,4
,249,,,,1387823295,4
,249,,,,1436106324,4
,249,,,,1405294459,3
,249,,,,1392124697,3.5
,249,,,,1387071580,3
,249,,,,1411466442,4.5
,249,,,,1388097952,3.5
,249,,,,1377866891,4.5
,249,,,,1412843506,3
,249,,,,1432061343,4.5
,249,,,,1383742823,5
,249,,,,1387234520,5
,249,,,,1387916508,3.5
,249,,,,1387439942,4
,249,,,,1440074720,3
,249,,,,1391719292,4
,249,,,,1391768291,5
,249,,,,1390982093,4.5
,249,,,,1426609010,4
,249,,,,1405294439,3
,249,,,,1410001701,4.5
,249,,,,1396222978,3.5
,249,,,,1390900708,5
,249,,,,1413796658,4
,249,,,,1404228224,4.5
,249,,,,1400490220,5
,249,,,,1395593361,4.5
,249,,,,1399834933,4.5
,249,,,,1413717226,4
,249,,,,1484093028,4
,249,,,,1399719209,3.5
,249,,,,1401543367,4.5
,249,,,,1401373237,4
,249,,,,1392473019,2.5
,249,,,,1402355531,4.5
,249,,,,1426381513,3
,249,,,,1430996944,5
,249,,,,1406809785,3.5
,249,,,,1407281884,3.5
,249,,,,1407237218,4.5
,249,,,,1406276253,3.5
,249,,,,1433104566,4.5
,249,,,,1407575807,3.5
,249,,,,1407189136,3
,249,,,,1411070149,4
,249,,,,1410001605,4
,249,,,,1414229686,3
,249,,,,1409995330,4.5
,249,,,,1410887067,3.5
,249,,,,1411070109,4
,249,,,,1410476639,3.5
,249,,,,1409761356,4.5
,249,,,,1443795275,4
,249,,,,1413206823,3.5
,249,,,,1412528185,4
,249,,,,1409828417,3.5
,249,,,,1434365736,5
,249,,,,1422171907,5
,249,,,,1407880401,4.5
,249,,,,1410779736,4.5
,249,,,,1425894202,4
,249,,,,1417354228,4
,249,,,,1433708463,3
,249,,,,1437317092,4
,249,,,,1516563231,4
,249,,,,1439505064,4.5
,249,,,,1426457831,5
,249,,,,1422225301,3.5
,249,,,,1432300710,4.5
,249,,,,1437616733,4
,249,,,,1465160390,4
,249,,,,1437392009,3.5
,249,,,,1424391661,4
,249,,,,1450680733,3.5
,249,,,,1426964791,4
,249,,,,1422824250,4
,249,,,,1431251823,4.5
,249,,,,1440367455,3.5
,249,,,,1501450867,3.5
,249,,,,1432061318,5
,249,,,,1450633617,4.5
,249,,,,1476630468,4
,249,,,,1430482813,4.5
,249,,,,1448821736,4
,249,,,,1456691890,4.5
,249,,,,1526507705,4.5
,249,,,,1526833006,4.5
,249,,,,1517617217,4.5
,249,,,,1496533199,4.5
,249,,,,1462746881,4.5
,249,,,,1487029404,4.5
,249,,,,1463928984,4
,249,,,,1501416792,4.5
,249,,,,1452379591,4.5
,249,,,,1436212621,3
,249,,,,1425894209,4.5
,249,,,,1445246629,4
,249,,,,1447717312,4
,249,,,,1444383901,4.5
,249,,,,1465160389,4
,249,,,,1484358289,3
,249,,,,1483829838,4
,249,,,,1444654340,3.5
,249,,,,1462121824,4.5
,249,,,,1451084271,4.5
,249,,,,1437317078,4
,249,,,,1531611509,5
,249,,,,1447719752,3
,249,,,,1453758490,4
,249,,,,1462136212,3.5
,249,,,,1516415602,4.5
,249,,,,1505472592,4.5
,249,,,,1501416804,2.5
,249,,,,1484212944,3
,249,,,,1456058614,3
,249,,,,1517020997,4.5
,249,,,,1518983181,3
,249,,,,1462214611,3.5
,249,,,,1469969083,4
,249,,,,1514325516,4.5
,249,,,,1518388995,3
,249,,,,1518993126,4.5
,249,,,,1474164453,3
,249,,,,1483883652,4
,249,,,,1476462200,4.5
,249,,,,1484340119,4.5
,249,,,,1472595896,4
,249,,,,1537293483,4
,249,,,,1476524184,3.5
,249,,,,1516049647,4.5
,249,,,,1477259840,3
,249,,,,1479071238,4
,249,,,,1481154112,3.5
,249,,,,1496533192,3.5
,249,,,,1498299950,5
,249,,,,1484239767,5
,249,,,,1506179972,4.5
,249,,,,1516049201,4.5
,249,,,,1483910393,3.5
,249,,,,1504979314,4
,249,,,,1496591029,5
,249,,,,1506270630,4
,249,,,,1486944823,4
,249,,,,1504390008,4
,249,,,,1531598491,3
,249,,,,1505164817,3
,249,,,,1506864057,4.5
,249,,,,1512327683,3
,249,,,,1531598502,4.5
,249,,,,1506596042,4
,249,,,,1507756688,4.5
,249,,,,1514315792,4.5
,249,,,,1521854896,4
,249,,,,1514315776,3.5
,249,,,,1518883048,3.5
,249,,,,1518388863,4
,249,,,,1537293500,4.5
,249,,,,1526507723,3
,249,,,,1531611534,5
,250,,,,1121217522,4
,250,,,,1121217814,5
,250,,,,1121217488,5
,250,,,,1121217584,3
,250,,,,1121217510,3.5
,250,,,,1121217778,5
,250,,,,1121217575,3.5
,250,,,,1121217790,5
,250,,,,1121217555,5
,250,,,,1121217559,4
,250,,,,1121217462,4.5
,250,,,,1121217590,4.5
,250,,,,1121217529,4.5
,250,,,,1121217564,3
,250,,,,1121217550,3
,250,,,,1121217942,4
,250,,,,1121217588,4.5
,250,,,,1121217899,5
,250,,,,1121217543,0.5
,250,,,,1121217493,5
,250,,,,1121217875,5
,250,,,,1121217515,5
,250,,,,1121217987,4.5
,250,,,,1121217476,4
,250,,,,1121217910,5
,250,,,,1121217775,5
,250,,,,1121217844,4
,251,,,,1470677268,5
,251,,,,1470676898,4.5
,251,,,,1470676722,5
,251,,,,1470676717,5
,251,,,,1470676650,5
,251,,,,1470677298,5
,251,,,,1470676652,5
,251,,,,1470676695,5
,251,,,,1470676829,5
,251,,,,1470676803,5
,251,,,,1470677173,5
,251,,,,1470677204,5
,251,,,,1470677293,5
,251,,,,1470676840,5
,251,,,,1470676743,5
,251,,,,1470676715,5
,251,,,,1470676673,5
,251,,,,1470676675,5
,251,,,,1470677181,5
,251,,,,1470676867,2.5
,251,,,,1470676811,5
,251,,,,1470677265,5
,251,,,,1470677300,5
,252,,,,1498284904,4.5
,252,,,,1498284963,5
,252,,,,1498284999,4.5
,252,,,,1498284492,4
,252,,,,1498285297,4
,252,,,,1498284953,4.5
,252,,,,1498284658,5
,252,,,,1498284193,5
,252,,,,1498284199,4.5
,252,,,,1498285011,4.5
,252,,,,1498284723,4.5
,252,,,,1498284330,5
,252,,,,1498284746,3.5
,252,,,,1498284375,4.5
,252,,,,1498284146,4
,252,,,,1498284231,2.5
,252,,,,1498284772,4.5
,252,,,,1498284369,4.5
,252,,,,1498284745,3.5
,252,,,,1498284315,5
,252,,,,1498284778,4.5
,252,,,,1498284038,4
,252,,,,1498284765,4
,252,,,,1498284044,4
,252,,,,1498284797,4
,252,,,,1498284070,3
,252,,,,1498283957,4
,252,,,,1498283693,5
,252,,,,1498284442,3.5
,252,,,,1498283807,4
,252,,,,1498283951,4
,252,,,,1498284431,5
,252,,,,1498283716,5
,252,,,,1498283782,4
,252,,,,1498284139,3
,252,,,,1498284126,3.5
,252,,,,1498284578,4
,252,,,,1498284880,4
,253,,,,1286643322,4.5
,253,,,,1286644600,5
,253,,,,1286643377,5
,253,,,,1286643868,4.5
,253,,,,1286642684,2.5
,253,,,,1286642757,4.5
,253,,,,1286642779,4.5
,253,,,,1286642850,3.5
,253,,,,1286643668,4
,253,,,,1286642647,4.5
,253,,,,1286643940,5
,253,,,,1286642552,5
,253,,,,1286642640,4.5
,253,,,,1286643265,5
,253,,,,1286644330,4
,253,,,,1286643027,4
,253,,,,1286642622,3.5
,253,,,,1286645292,5
,253,,,,1286644870,5
,253,,,,1286642654,4
,253,,,,1286644217,5
,253,,,,1286644635,4
,253,,,,1286642590,3.5
,253,,,,1286642767,3.5
,253,,,,1286645108,4.5
,253,,,,1286643351,4.5
,253,,,,1286643897,5
,253,,,,1286642971,4
,253,,,,1286644897,5
,253,,,,1286645331,5
,253,,,,1286645187,4.5
,253,,,,1286642909,4
,253,,,,1286644291,4.5
,253,,,,1286644192,4
,253,,,,1286644918,5
,253,,,,1286643978,5
,253,,,,1286645147,4.5
,253,,,,1286643910,4.5
,253,,,,1286644149,4.5
,253,,,,1286644844,5
,253,,,,1286656150,4
,253,,,,1286657218,4.5
,253,,,,1286644428,3.5
,253,,,,1286645303,4.5
,253,,,,1286644656,4.5
,253,,,,1286644826,4.5
,253,,,,1286642798,2
,254,,,,1180446553,4.5
,254,,,,1180446451,4.5
,254,,,,1180447550,4.5
,254,,,,1180564704,4.5
,254,,,,1180443477,2
,254,,,,1180446383,4
,254,,,,1180446349,4
,254,,,,1180443598,2
,254,,,,1180446182,4
,254,,,,1180447547,4.5
,254,,,,1180446396,5
,254,,,,1180446073,4.5
,254,,,,1180443645,4
,254,,,,1180446609,3.5
,254,,,,1180446447,5
,254,,,,1180446432,2.5
,254,,,,1180446066,4
,254,,,,1180446243,4
,254,,,,1180446502,5
,254,,,,1180446276,4
,254,,,,1180446330,4
,254,,,,1180446258,2.5
,254,,,,1180446078,4
,254,,,,1180446580,3.5
,254,,,,1180446288,3
,254,,,,1180445811,3.5
,254,,,,1180446617,4
,254,,,,1180564710,4.5
,254,,,,1180443506,3.5
,254,,,,1180447535,4
,254,,,,1180446478,4
,254,,,,1180564652,4
,254,,,,1180446169,4
,254,,,,1180564643,4
,254,,,,1180564637,5
,254,,,,1180446497,3.5
,254,,,,1180446506,2.5
,254,,,,1180446570,4.5
,254,,,,1180446472,3.5
,254,,,,1180443514,3
,254,,,,1180443538,1
,254,,,,1180446376,5
,254,,,,1180445815,4
,254,,,,1180447527,4.5
,254,,,,1180446634,4
,254,,,,1180443639,4.5
,254,,,,1180564876,4.5
,254,,,,1180446172,5
,254,,,,1180446343,5
,254,,,,1180445845,3.5
,254,,,,1180446312,5
,254,,,,1180446644,5
,254,,,,1180443619,4
,254,,,,1180443528,3
,254,,,,1180443471,2.5
,254,,,,1180446425,4.5
,254,,,,1180563891,5
,254,,,,1180445821,3
,254,,,,1180446359,4
,254,,,,1180563968,4.5
,254,,,,1180564578,4
,254,,,,1180446520,4.5
,254,,,,1180446215,5
,254,,,,1180563901,4.5
,254,,,,1180446529,4
,254,,,,1180447449,4.5
,254,,,,1180445990,4.5
,254,,,,1180446548,4
,254,,,,1180564729,4.5
,254,,,,1180446291,1
,254,,,,1180446236,3.5
,254,,,,1180564640,4.5
,254,,,,1180445997,4
,254,,,,1180564555,3.5
,254,,,,1180563870,4.5
,254,,,,1180443616,1.5
,254,,,,1180446638,3.5
,254,,,,1180446000,4.5
,254,,,,1180446204,4
,254,,,,1180564384,4
,254,,,,1180446317,5
,254,,,,1180564544,4.5
,254,,,,1180446407,4
,254,,,,1180446482,4.5
,254,,,,1180446385,4
,254,,,,1180446604,4.5
,254,,,,1180446459,3.5
,254,,,,1180563983,4
,254,,,,1180564397,4
,254,,,,1180564002,4.5
,254,,,,1180564658,3.5
,254,,,,1180563960,4
,254,,,,1180563939,4.5
,254,,,,1180563995,4
,254,,,,1180564517,4.5
,254,,,,1180447438,4.5
,254,,,,1180446578,5
,254,,,,1180563978,4
,254,,,,1180564538,4
,254,,,,1180446429,3.5
,254,,,,1180563898,4
,254,,,,1180446209,4.5
,254,,,,1180563957,4
,254,,,,1180564551,4
,254,,,,1180564519,4.5
,254,,,,1180563932,4
,254,,,,1180446542,4.5
,254,,,,1180563917,4
,254,,,,1180563998,4.5
,254,,,,1180564515,3
,254,,,,1180563082,4.5
,254,,,,1180564581,4
,254,,,,1180564559,4.5
,254,,,,1180563865,4.5
,254,,,,1180447851,4.5
,254,,,,1180447632,2
,254,,,,1180447654,3.5
,254,,,,1180447649,2
,254,,,,1180447436,4.5
,254,,,,1180447431,5
,254,,,,1180447453,4
,254,,,,1180447622,4
,254,,,,1180447443,4
,254,,,,1180563803,3.5
,254,,,,1180446593,4.5
,254,,,,1180447854,3.5
,254,,,,1180447618,4
,255,,,,1005717433,1
,255,,,,1005717313,2
,255,,,,1005717199,5
,255,,,,1005717141,5
,255,,,,1005717492,2
,255,,,,1005717608,2
,255,,,,1005717492,5
,255,,,,1005717141,5
,255,,,,1005717433,5
,255,,,,1005717179,1
,255,,,,1005717457,1
,255,,,,1005717457,1
,255,,,,1005717657,1
,255,,,,1005717657,3
,255,,,,1005717340,5
,255,,,,1005717179,4
,255,,,,1005717340,3
,255,,,,1005717223,3
,255,,,,1005717223,1
,255,,,,1005717630,1
,255,,,,1005717536,1
,255,,,,1005717457,3
,255,,,,1005717199,3
,255,,,,1005717608,2
,255,,,,1005717492,5
,255,,,,1005717513,2
,255,,,,1005717360,1
,255,,,,1005717513,4
,255,,,,1005717706,2
,255,,,,1005717406,1
,255,,,,1005717292,1
,255,,,,1005717386,2
,255,,,,1005717433,3
,255,,,,1005717406,5
,255,,,,1005717433,1
,255,,,,1005717433,1
,255,,,,1005717683,5
,255,,,,1005717657,2
,255,,,,1005717179,3
,255,,,,1005717292,2
,255,,,,1005717683,2
,255,,,,1005717473,1
,255,,,,1005717386,2
,255,,,,1005717223,3
,256,,,,1447000271,5
,256,,,,1447000076,4
,256,,,,1447000182,4.5
,256,,,,1447000115,4
,256,,,,1447000069,5
,256,,,,1447000188,4.5
,256,,,,1446579713,4
,256,,,,1447000333,3.5
,256,,,,1446580005,5
,256,,,,1446579711,5
,256,,,,1447000084,3
,256,,,,1446580076,4
,256,,,,1447000049,5
,256,,,,1447000649,4
,256,,,,1447000073,4
,256,,,,1446579926,4.5
,256,,,,1447011355,4.5
,256,,,,1446579723,4
,256,,,,1446579702,5
,256,,,,1446579739,4
,256,,,,1447001868,5
,256,,,,1447000097,3.5
,256,,,,1447000227,4.5
,256,,,,1447000170,4.5
,256,,,,1447019714,5
,256,,,,1446579700,4.5
,256,,,,1447000220,4
,256,,,,1447000206,4.5
,256,,,,1447000231,4
,256,,,,1446580524,4
,256,,,,1446580544,4.5
,256,,,,1446580495,4
,256,,,,1447001226,4.5
,256,,,,1447001001,4
,256,,,,1447000979,4
,256,,,,1447000995,3.5
,256,,,,1446580319,4
,256,,,,1447001193,4
,256,,,,1446580240,4
,256,,,,1446580900,3.5
,256,,,,1446580852,5
,256,,,,1446580421,4
,256,,,,1446580222,4
,256,,,,1446580304,3.5
,256,,,,1446581348,4
,256,,,,1446581320,4
,256,,,,1447001239,3
,256,,,,1447000983,4
,256,,,,1446581308,3.5
,256,,,,1446580193,4.5
,256,,,,1447001114,4
,256,,,,1446580626,4
,256,,,,1446580805,3
,256,,,,1446580316,4
,256,,,,1446580464,3.5
,256,,,,1446580634,4.5
,256,,,,1447001022,4
,256,,,,1447001070,3.5
,256,,,,1446580586,4
,256,,,,1446580206,4.5
,256,,,,1446580198,4
,256,,,,1446581056,3.5
,256,,,,1447001332,4.5
,256,,,,1446580211,5
,256,,,,1446580853,4.5
,256,,,,1446580271,4.5
,256,,,,1446580726,4
,256,,,,1446580203,4
,256,,,,1446580294,3.5
,256,,,,1447001018,3
,256,,,,1446580245,0.5
,256,,,,1446580959,2.5
,256,,,,1446580886,4
,256,,,,1446999599,4.5
,256,,,,1446580300,4
,256,,,,1446580270,4
,256,,,,1446580470,3
,256,,,,1446581194,3
,256,,,,1446581061,4
,256,,,,1447001374,3.5
,256,,,,1446580213,3.5
,256,,,,1446580260,3.5
,256,,,,1446580455,4.5
,256,,,,1447001057,4
,256,,,,1446580806,4
,256,,,,1446580031,0.5
,256,,,,1446580571,4
,256,,,,1446581166,4.5
,256,,,,1447001179,4
,256,,,,1446579978,5
,256,,,,1446580243,4
,256,,,,1446580582,4
,256,,,,1446580827,4
,256,,,,1446580635,4.5
,256,,,,1446580589,4
,256,,,,1446580931,2.5
,256,,,,1446580296,4
,256,,,,1446580730,4
,256,,,,1446580601,4
,256,,,,1446580264,4
,256,,,,1446580801,4
,256,,,,1446580529,4
,256,,,,1446580616,2
,256,,,,1447002086,4
,256,,,,1446580975,4
,256,,,,1446581543,3.5
,256,,,,1446581011,3.5
,256,,,,1447002076,0.5
,256,,,,1446579935,4
,256,,,,1446581064,3.5
,256,,,,1446580751,4.5
,256,,,,1446580523,4
,256,,,,1446581477,4
,256,,,,1446581184,4
,256,,,,1446580710,3
,256,,,,1446580649,3.5
,256,,,,1446579979,4.5
,256,,,,1446580671,4.5
,256,,,,1446581122,4.5
,256,,,,1446579771,4.5
,256,,,,1446579841,4
,256,,,,1446581074,3
,256,,,,1446579755,4
,256,,,,1446580155,4.5
,256,,,,1446579836,4
,256,,,,1446581341,3
,256,,,,1446580119,4.5
,256,,,,1446579764,4.5
,256,,,,1446581112,4
,256,,,,1446581279,4
,256,,,,1446581182,4
,256,,,,1446580864,4
,256,,,,1446580910,4
,256,,,,1446581429,3.5
,256,,,,1447011304,4
,256,,,,1446579969,5
,256,,,,1446581352,3.5
,256,,,,1446579964,4
,256,,,,1446580069,4
,256,,,,1446580977,4.5
,256,,,,1446580784,3.5
,256,,,,1446579931,5
,256,,,,1446580943,4
,256,,,,1446581438,3.5
,256,,,,1446581444,3.5
,256,,,,1446580794,4
,256,,,,1446581316,4
,256,,,,1447019716,4.5
,256,,,,1446580104,3.5
,256,,,,1446580787,3
,256,,,,1446579848,4
,256,,,,1446580001,4
,256,,,,1446581499,4
,256,,,,1446581099,4.5
,256,,,,1446579787,4
,256,,,,1446999831,4.5
,256,,,,1446999941,4
,256,,,,1446999951,3.5
,256,,,,1446999949,4
,256,,,,1446999925,3.5
,256,,,,1446999980,4
,256,,,,1446999522,4
,256,,,,1446999818,4
,256,,,,1446999970,4.5
,256,,,,1446999968,3.5
,256,,,,1446999810,4.5
,256,,,,1446999954,3.5
,256,,,,1446999931,3.5
,256,,,,1446999965,4
,256,,,,1446579780,4.5
,256,,,,1447532480,3
,256,,,,1446999957,4.5
,256,,,,1447010966,4
